series_id	state	area	year	period	month	value
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M10	October	1013.91
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M09	September	984.55
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M08	August	987.79
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M07	July	982.21
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M06	June	990.45
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M05	May	996.22
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M04	April	1015.98
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M03	March	1027.20
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M02	February	997.33
SMU29411803000000030	Missouri	St. Louis, MO-IL	2021	M01	January	985.17
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M12	December	951.88
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M11	November	923.52
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M10	October	905.53
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M09	September	854.53
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M08	August	850.67
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M07	July	824.90
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M06	June	805.01
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M05	May	791.99
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M04	April	822.02
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M03	March	856.68
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M02	February	846.40
SMU29411803000000030	Missouri	St. Louis, MO-IL	2020	M01	January	815.88
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M12	December	900.32
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M11	November	895.25
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M10	October	878.53
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M09	September	900.69
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M08	August	903.97
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M07	July	883.46
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M06	June	884.78
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M05	May	908.97
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M04	April	926.60
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M03	March	948.42
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M02	February	955.93
SMU29411803000000030	Missouri	St. Louis, MO-IL	2019	M01	January	936.07
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M12	December	961.20
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M11	November	907.51
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M10	October	908.73
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M09	September	1008.01
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M08	August	928.66
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M07	July	977.21
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M06	June	942.29
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M05	May	925.06
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M04	April	975.58
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M03	March	975.09
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M02	February	1012.38
SMU29411803000000030	Missouri	St. Louis, MO-IL	2018	M01	January	1024.22
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M12	December	1056.27
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M11	November	1048.32
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M10	October	1040.60
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M09	September	997.98
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M08	August	1036.99
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M07	July	986.54
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M06	June	966.47
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M05	May	968.32
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M04	April	923.83
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M03	March	966.80
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M02	February	960.84
SMU29411803000000030	Missouri	St. Louis, MO-IL	2017	M01	January	930.62
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M12	December	986.21
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M11	November	955.86
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M10	October	938.54
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M09	September	946.25
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M08	August	937.30
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M07	July	991.49
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M06	June	958.19
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M05	May	995.49
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M04	April	989.95
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M03	March	1001.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M02	February	983.25
SMU29411803000000030	Missouri	St. Louis, MO-IL	2016	M01	January	979.78
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M12	December	990.50
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M11	November	965.29
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M10	October	984.40
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M09	September	994.91
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M08	August	1030.01
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M07	July	1030.50
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M06	June	1016.83
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M05	May	1013.81
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M04	April	1024.68
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M03	March	999.49
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M02	February	990.06
SMU29411803000000030	Missouri	St. Louis, MO-IL	2015	M01	January	975.63
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M12	December	1054.77
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M11	November	1002.49
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M10	October	1016.55
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M09	September	931.79
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M08	August	990.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M07	July	970.10
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M06	June	948.95
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M05	May	966.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M04	April	977.88
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M03	March	940.01
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M02	February	963.43
SMU29411803000000030	Missouri	St. Louis, MO-IL	2014	M01	January	925.74
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M12	December	970.86
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M11	November	937.27
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M10	October	978.04
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M09	September	982.09
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M08	August	943.06
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M07	July	944.38
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M06	June	981.12
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M05	May	959.58
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M04	April	939.95
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M03	March	953.95
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M02	February	958.78
SMU29411803000000030	Missouri	St. Louis, MO-IL	2013	M01	January	964.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M12	December	978.75
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M11	November	959.22
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M10	October	941.51
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M09	September	969.15
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M08	August	909.83
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M07	July	952.43
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M06	June	928.66
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M05	May	918.46
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M04	April	918.19
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M03	March	877.73
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M02	February	858.25
SMU29411803000000030	Missouri	St. Louis, MO-IL	2012	M01	January	853.02
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M12	December	850.50
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M11	November	792.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M10	October	774.32
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M09	September	809.67
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M08	August	754.65
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M07	July	790.80
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M06	June	739.44
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M05	May	765.91
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M04	April	744.21
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M03	March	740.62
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M02	February	754.38
SMU29411803000000030	Missouri	St. Louis, MO-IL	2011	M01	January	733.81
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M12	December	758.67
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M11	November	765.07
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M10	October	764.09
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M09	September	770.94
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M08	August	789.01
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M07	July	764.64
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M06	June	797.58
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M05	May	793.64
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M04	April	815.48
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M03	March	795.16
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M02	February	817.48
SMU29411803000000030	Missouri	St. Louis, MO-IL	2010	M01	January	839.81
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M12	December	850.71
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M11	November	844.61
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M10	October	822.12
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M09	September	822.48
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M08	August	832.44
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M07	July	833.45
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M06	June	832.13
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M05	May	851.40
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M04	April	868.75
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M03	March	878.27
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M02	February	898.28
SMU29411803000000030	Missouri	St. Louis, MO-IL	2009	M01	January	862.00
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M12	December	917.69
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M11	November	880.54
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M10	October	915.24
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M09	September	947.95
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M08	August	932.07
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M07	July	870.60
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M06	June	919.69
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M05	May	868.60
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M04	April	853.65
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M03	March	881.68
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M02	February	883.62
SMU29411803000000030	Missouri	St. Louis, MO-IL	2008	M01	January	864.35
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M12	December	847.10
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M11	November	842.19
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M10	October	854.25
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M09	September	904.34
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M08	August	843.11
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M07	July	835.81
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M06	June	853.28
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M05	May	836.81
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M04	April	840.51
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M03	March	850.34
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M02	February	844.07
SMU29411803000000030	Missouri	St. Louis, MO-IL	2007	M01	January	824.88
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M12	December	1408.18
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M11	November	1423.89
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M10	October	1404.78
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M09	September	1394.36
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M08	August	1376.56
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M07	July	1420.74
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M06	June	1457.25
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M05	May	1400.55
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M04	April	1426.94
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M03	March	1462.29
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M02	February	1432.69
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2025	M01	January	1361.66
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M12	December	1357.94
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M11	November	1355.76
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M10	October	1326.38
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M09	September	1407.19
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M08	August	1396.12
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M07	July	1394.85
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M06	June	1444.54
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M05	May	1428.87
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M04	April	1478.22
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M03	March	1502.71
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M02	February	1487.27
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2024	M01	January	1484.94
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M12	December	1474.67
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M11	November	1484.45
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M10	October	1554.75
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M09	September	1466.62
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M08	August	1477.37
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M07	July	1486.35
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M06	June	1460.79
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M05	May	1461.86
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M04	April	1494.40
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M03	March	1442.79
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M02	February	1454.03
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2023	M01	January	1503.34
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M12	December	1425.57
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M11	November	1440.80
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M10	October	1426.73
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M09	September	1401.65
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M08	August	1288.68
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M07	July	1273.32
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M06	June	1239.58
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M05	May	1253.88
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M04	April	1292.69
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M03	March	1322.01
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M02	February	1166.24
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2022	M01	January	1152.84
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M12	December	1221.30
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M11	November	1234.80
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M10	October	1223.93
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M09	September	1230.34
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M08	August	1195.36
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M07	July	1202.68
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M06	June	1179.28
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M05	May	1178.75
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M04	April	1183.27
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M03	March	1181.52
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M02	February	1201.43
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2021	M01	January	1239.37
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M12	December	1226.37
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M11	November	1213.91
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M10	October	1220.48
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M09	September	1240.74
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M08	August	1290.80
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M07	July	1301.27
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M06	June	1271.61
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M05	May	1285.50
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M04	April	1308.35
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M03	March	1364.00
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M02	February	1391.16
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2020	M01	January	1373.50
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M12	December	1426.41
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M11	November	1425.24
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M10	October	1432.38
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M09	September	1470.96
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M08	August	1467.13
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M07	July	1461.75
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M06	June	1485.70
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M05	May	1516.83
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M04	April	1528.80
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M03	March	1490.81
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M02	February	1469.10
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2019	M01	January	1435.18
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M12	December	1436.83
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M11	November	1444.51
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M10	October	1406.14
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M09	September	1407.82
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M08	August	1395.55
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M07	July	1371.50
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M06	June	1346.43
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M05	May	1333.71
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M04	April	1348.73
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M03	March	1360.37
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M02	February	1319.95
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2018	M01	January	1341.90
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M12	December	1364.90
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M11	November	1371.10
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M10	October	1349.59
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M09	September	1329.25
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M08	August	1311.30
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M07	July	1288.88
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M06	June	1347.57
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M05	May	1360.68
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M04	April	1340.06
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M03	March	1337.64
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M02	February	1346.60
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2017	M01	January	1384.93
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2016	M12	December	1367.35
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2016	M11	November	1365.20
SMU08197403000000030	Colorado	Denver-Aurora-Centennial, CO	2016	M10	October	1348.96
