series_id	state	area	year	period	month	value
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M08	August	19.11
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M07	July	19.13
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M06	June	18.79
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M05	May	18.87
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M04	April	18.69
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M03	March	18.69
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M02	February	18.69
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2014	M01	January	18.66
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M12	December	18.85
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M11	November	18.88
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M10	October	18.79
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M09	September	18.52
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M08	August	18.66
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M07	July	18.62
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M06	June	18.65
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M05	May	18.60
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M04	April	18.72
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M03	March	18.71
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M02	February	18.93
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2013	M01	January	18.94
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M12	December	19.33
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M11	November	18.95
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M10	October	19.02
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M09	September	18.79
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M08	August	18.82
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M07	July	18.73
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M06	June	18.99
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M05	May	18.54
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M04	April	18.76
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M03	March	18.51
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M02	February	18.32
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2012	M01	January	18.43
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M12	December	18.52
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M11	November	18.40
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M10	October	18.61
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M09	September	18.54
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M08	August	18.35
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M07	July	18.08
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M06	June	17.84
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M05	May	17.88
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M04	April	17.56
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M03	March	17.52
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M02	February	17.30
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2011	M01	January	16.72
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M12	December	16.67
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M11	November	16.76
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M10	October	16.86
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M09	September	16.75
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M08	August	16.76
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M07	July	16.84
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M06	June	16.82
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M05	May	16.85
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M04	April	16.92
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M03	March	16.81
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M02	February	16.84
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2010	M01	January	16.71
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M12	December	16.72
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M11	November	16.64
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M10	October	16.62
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M09	September	16.64
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M08	August	16.65
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M07	July	16.76
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M06	June	16.73
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M05	May	16.47
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M04	April	16.47
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M03	March	16.49
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M02	February	16.47
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2009	M01	January	16.37
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M12	December	16.37
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M11	November	16.37
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M10	October	16.44
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M09	September	16.35
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M08	August	16.35
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M07	July	16.33
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M06	June	16.34
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M05	May	16.36
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M04	April	16.41
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M03	March	16.48
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M02	February	16.40
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2008	M01	January	16.35
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M12	December	16.39
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M11	November	16.41
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M10	October	16.54
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M09	September	16.45
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M08	August	16.49
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M07	July	16.53
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M06	June	16.49
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M05	May	16.30
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M04	April	16.38
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M03	March	16.35
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M02	February	16.21
SMU17169843000000008	Illinois	Chicago-Naperville-Schaumburg, IL Metropolitan Division	2007	M01	January	16.26
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M12	December	27.11
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M11	November	28.18
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M10	October	28.18
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M09	September	28.32
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M08	August	27.91
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M07	July	27.34
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M06	June	28.30
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M05	May	27.21
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M04	April	26.44
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M03	March	25.84
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M02	February	24.86
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2025	M01	January	23.98
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M12	December	25.21
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M11	November	24.84
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M10	October	24.80
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M09	September	24.74
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M08	August	24.88
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M07	July	25.70
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M06	June	25.66
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M05	May	25.10
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M04	April	25.58
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M03	March	25.14
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M02	February	25.35
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2024	M01	January	24.95
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M12	December	25.61
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M11	November	25.22
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M10	October	24.91
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M09	September	24.42
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M08	August	25.06
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M07	July	24.85
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M06	June	24.83
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M05	May	24.91
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M04	April	24.66
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M03	March	24.75
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M02	February	24.80
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2023	M01	January	24.44
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M12	December	24.50
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M11	November	24.43
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M10	October	24.35
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M09	September	24.01
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M08	August	23.39
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M07	July	23.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M06	June	23.30
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M05	May	23.36
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M04	April	24.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M03	March	24.01
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M02	February	24.46
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2022	M01	January	24.37
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M12	December	23.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M11	November	23.60
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M10	October	23.07
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M09	September	22.38
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M08	August	22.48
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M07	July	22.78
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M06	June	23.11
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M05	May	23.60
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M04	April	22.88
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M03	March	22.55
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M02	February	22.23
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2021	M01	January	22.21
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M12	December	20.66
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M11	November	20.70
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M10	October	20.21
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M09	September	20.08
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M08	August	19.41
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M07	July	19.29
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M06	June	19.04
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M05	May	20.29
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M04	April	20.69
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M03	March	20.03
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M02	February	19.58
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2020	M01	January	19.84
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M12	December	19.28
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M11	November	19.37
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M10	October	19.11
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M09	September	19.17
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M08	August	18.62
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M07	July	18.93
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M06	June	18.79
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M05	May	18.60
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M04	April	18.41
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M03	March	18.33
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M02	February	18.23
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2019	M01	January	18.59
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M12	December	19.14
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M11	November	19.61
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M10	October	19.19
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M09	September	19.78
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M08	August	19.82
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M07	July	20.13
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M06	June	18.40
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M05	May	18.46
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M04	April	19.30
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M03	March	19.29
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M02	February	19.46
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2018	M01	January	19.52
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M12	December	19.54
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M11	November	19.69
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M10	October	19.76
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M09	September	19.90
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M08	August	19.72
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M07	July	20.20
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M06	June	19.61
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M05	May	19.52
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M04	April	21.16
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M03	March	21.18
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M02	February	20.98
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2017	M01	January	20.44
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M12	December	20.73
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M11	November	20.05
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M10	October	20.49
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M09	September	20.29
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M08	August	19.77
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M07	July	19.46
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M06	June	19.43
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M05	May	19.42
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M04	April	19.15
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M03	March	18.93
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M02	February	18.73
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2016	M01	January	19.11
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M12	December	18.97
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M11	November	19.31
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M10	October	19.34
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M09	September	19.09
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M08	August	19.18
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M07	July	18.91
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M06	June	18.74
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M05	May	18.41
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M04	April	18.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M03	March	18.61
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M02	February	18.68
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2015	M01	January	19.46
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M12	December	19.52
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M11	November	19.95
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M10	October	20.05
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M09	September	20.26
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M08	August	20.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M07	July	20.58
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M06	June	20.84
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M05	May	20.23
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M04	April	20.61
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M03	March	20.47
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M02	February	20.15
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2014	M01	January	20.14
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M12	December	20.42
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M11	November	20.19
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M10	October	20.11
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M09	September	20.42
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M08	August	20.56
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M07	July	21.05
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M06	June	20.65
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M05	May	20.62
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M04	April	20.67
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M03	March	20.16
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M02	February	20.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2013	M01	January	21.14
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M12	December	21.19
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M11	November	21.34
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M10	October	21.03
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M09	September	21.15
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M08	August	20.84
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M07	July	21.83
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M06	June	20.19
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M05	May	20.21
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M04	April	20.56
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M03	March	20.12
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M02	February	20.20
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2012	M01	January	20.70
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M12	December	20.93
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M11	November	21.15
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M10	October	19.12
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M09	September	18.91
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M08	August	18.85
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M07	July	18.96
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M06	June	19.00
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M05	May	19.29
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M04	April	19.57
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M03	March	19.49
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M02	February	19.88
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2011	M01	January	20.14
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2010	M12	December	20.38
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2010	M11	November	20.90
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2010	M10	October	20.59
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2010	M09	September	19.99
SMU18269003000000008	Indiana	Indianapolis-Carmel-Greenwood, IN	2010	M08	August	19.73
